value,var,paired,file,query,target,tool,type,perc,value_dbl
1.57%,junction_fd,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,1.57
20.2999%,junction_fn,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,20.2999
32144,junction_none_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,FALSE,32144.0
1.35%,junction_none_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,1.35
3150,junction_left_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,FALSE,3150.0
0.13%,junction_left_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,0.13
1847,junction_right_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,FALSE,1847.0
0.0699%,junction_right_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,0.0699
2337573,junction_both_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,FALSE,2337573.0
98.4299%,junction_both_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t2r1,hisat2,single,TRUE,98.4299
20000000,total_reads,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2e7
92.75%,total_read_accuracy,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,92.75
99.5%,unique_read_accuracy,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,99.5
0.45%,perc_reads_incorrect,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.45
0(2.13)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.0
6.8%,perc_reads_unaligned,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,6.8
93.2%,perc_reads_aligned,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,93.2
13.4757%,perc_reads_true_introns,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,13.4757
2000000000,total_bases,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2e9
92.58%,total_bases_accuracy,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,92.58
99.42%,unique_bases_accuracy,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,99.42
0.53%,perc_bases_incorrect,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.53
0(2.13)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.0
6.9%,perc_bases_unaligned,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,6.9
93.1%,perc_bases_aligned,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,93.1
0.0711%,perc_bases_insertions,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.0711
0.068%,perc_bases_deletions,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.068
2.0%,insertion_fd,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,2.0
60.0%,insertion_fn,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,60.0
2.1299%,deletion_fd,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,2.1299
58.78%,deletion_fn,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,58.78
2.18%,skipping_fd,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,2.18
20.0099%,skipping_fn,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,20.0099
1.9499%,junction_fd,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,1.9499
17.4%,junction_fn,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,17.4
20000000,total_reads,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2e7
92.92%,total_read_accuracy,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,92.92
99.52%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,99.52
0.43%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.43
0(2.13)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.0
6.63%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,6.63
93.37%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,93.37
2000000000,total_bases,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2e9
92.75%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,92.75
99.45%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,99.45
0.51%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.51
0(2.13)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.0
6.73%,perc_bases_unaligned,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,6.73
93.27%,perc_bases_aligned,pairs,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,93.27
42366,junction_none_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,42366.0
1.71%,junction_none_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,1.71
3515,junction_left_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,3515.0
0.1399%,junction_left_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.1399
2186,junction_right_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2186.0
0.08%,junction_right_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,0.08
2422712,junction_both_n,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,FALSE,2422712.0
98.05%,junction_both_perc,single,statistics_NoAdapters/human_t2r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t2r1,hisat2,multi,TRUE,98.05
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,2e7
65.41%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,65.41
99.89%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,99.89
0.07%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.07
0.0%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.0
34.51%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,34.51
65.49000000000001%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,65.49000000000001
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,2e9
59.95%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,59.95
99.41%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,99.41
0.35%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.35
0.0%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.0
39.69%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,39.69
60.31%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,60.31
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,TRUE,100.0
0,junction_none_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,NaN
0,junction_left_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,NaN
0,junction_right_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,NaN
0,junction_both_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga,single,FALSE,NaN
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,2e7
65.41%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,65.41
99.89%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,99.89
0.07%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.07
0(0.0)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.0
34.51%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,34.51
65.49000000000001%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,65.49000000000001
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,2e9
59.95%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,59.95
99.41%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,99.41
0.35%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.35
0(0.0)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.0
39.69%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,39.69
60.31%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,60.31
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,100.0
20000000,total_reads,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,2e7
65.41%,total_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,65.41
99.89%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,99.89
0.07%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.07
0(0.0)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.0
34.51%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,34.51
65.49000000000001%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,65.49000000000001
2000000000,total_bases,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,2e9
59.95%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,59.95
99.41%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,99.41
0.35%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.35
0(0.0)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,0.0
39.69%,perc_bases_unaligned,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,39.69
60.31%,perc_bases_aligned,pairs,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,TRUE,60.31
0,junction_none_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_none_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_left_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_left_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_right_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_right_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,NaN
0,junction_both_n,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,0.0
NaN,junction_both_perc,single,statistics_NoAdapters/human_t3r1/biokanga/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga,multi,FALSE,NaN
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,2e7
78.67%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,78.67
98.37%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,98.37
1.3%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,1.3
0.0%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,0.0
20.02%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,20.02
79.98%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,79.98
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,2e9
70.9%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,70.9
97.64%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,97.64
1.71%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,1.71
0.0%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,0.0
27.38%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,27.38
72.62%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,72.62
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,100.0
